"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"file_1_file_1_jg1591",78.5393951172921,-2.06253453869736,0.515649849797671,-3.99987421601431,6.33761595356151e-05,0.000666987931423367
"file_1_file_1_jg652",3548.41628055212,1.64622861147028,0.411960024667636,3.99608824375238,6.43977376924611e-05,0.000674465194769351
"file_1_file_1_jg2341",2293.94248037059,-1.18668471878227,0.297215174976402,-3.99267876842591,6.53310455095397e-05,0.000680950512810972
"file_1_file_1_jg1275",247.891816627173,-3.11793211867891,0.783234281665246,-3.98084224818381,6.867151339928e-05,0.000712343737079612
"file_1_file_1_jg158",30.0602052921847,2.60481481072848,0.654712738636837,3.97856137052093,6.93335160001826e-05,0.000713470321733245
"file_1_file_1_jg2570",487.826969505925,-2.0091164326039,0.505174054504345,-3.97707763233241,6.97673930846162e-05,0.000713470321733245
"file_1_file_1_jg2118",18.8779958505003,-4.23250674384218,1.06397667764231,-3.97800706799427,6.94953064642343e-05,0.000713470321733245
"file_1_file_1_jg2412",6736.29782855155,-1.34456744572238,0.338921750540802,-3.96719137552226,7.27245947562718e-05,0.000740220288411255
"file_1_file_1_jg2806",17.2527252798977,5.7474390038382,1.45066763517331,3.96192681527051,7.43473315963381e-05,0.000753201004209631
"file_1_file_1_jg718",37.9187296401832,-3.54258087530315,0.897758997265423,-3.94602659075973,7.94587933430126e-05,0.00080124029752396
"file_1_file_1_jg1219",11.6806613992664,7.05621396795506,1.79953908136059,3.9211229370023,8.81372803599126e-05,0.000880766450969454
"file_1_file_1_jg1309",1802.9202000703,1.19833868065589,0.30561548867115,3.92106658555296,8.81578966145625e-05,0.000880766450969454
"file_1_file_1_jg2346",345.377196672273,-1.68028474673415,0.428790545395873,-3.91866090513459,8.90422790250021e-05,0.000885521380395434
"file_1_file_1_jg430",249.460868765088,3.62691742447201,0.925976089947591,3.91685861421896,8.97103263164719e-05,0.000888091266913749
"file_1_file_1_jg2790",16.0692221086988,4.22924594741816,1.08098947900892,3.91238400515762,9.13894379509737e-05,0.000900601370353232
"file_1_file_1_jg676",79.880404499513,2.14780696602549,0.54928687684498,3.91017345683218,9.22298665986473e-05,0.000900695273810213
"file_1_file_1_jg1517",856.945060264383,-1.48444577115195,0.37955379852516,-3.91102862603428,9.19038776582014e-05,0.000900695273810213
"file_1_file_1_jg825",7048.28596009128,1.53867526170905,0.393669919347669,3.90854161338696,9.28549549145519e-05,0.00090273337333968
"file_1_file_1_jg2414",235.935912208574,2.43070935262476,0.622825524009589,3.90271313381071,9.51204145880774e-05,0.000920629726906035
"file_1_file_1_jg1160",577.330835650843,-1.50999587671812,0.388724148477329,-3.88449208168035,0.00010254403455056,0.000988068741802727
"file_1_file_1_jg2686",131.529047986461,-2.73967738068498,0.705796438726605,-3.88168206916416,0.000103736442653223,0.000995135432177822
"file_1_file_1_jg1033",27.9717033516655,4.88561081883193,1.26192398335842,3.87155714865615,0.000108142295331991,0.00103283038008703
"file_1_file_1_jg3234",526.900382231033,-2.65223534038058,0.685391149710073,-3.86966674650307,0.000108984221605004,0.00103630610719144
"file_1_file_1_jg366",97.8237702688025,-1.56478187278378,0.404978053443531,-3.8638683244152,0.000111605399281356,0.00105659609450646
"file_1_file_1_jg1592",64.6106934645444,4.61502287149,1.19961326313973,3.84709223655227,0.000119527979504105,0.00112668112854304
"file_1_file_1_jg1097",134.923424786857,-3.08448154850528,0.802338076203417,-3.84436640861012,0.000120864304623192,0.00113434550832503
"file_1_file_1_jg305",170.297627435336,1.77863172113063,0.463627740908578,3.836335844885,0.000124883602413133,0.00116701573289514
"file_1_file_1_jg358",192.480780428306,-2.42127254095923,0.632463199757225,-3.82832161916876,0.000129020089822055,0.0012004959430653
"file_1_file_1_jg2759",12.9805594459765,6.22013683433936,1.62532553164397,3.82700985940206,0.000129709321348612,0.0012017513191615
"file_1_file_1_jg1456",152.762899689726,-1.67928458429452,0.439319514103066,-3.8224675444318,0.00013212287296205,0.00121223408707647
"file_1_file_1_jg2728",45.2151438910746,3.235846735059,0.84634001081784,3.82334132109873,0.000131655330570564,0.00121223408707647
"file_1_file_1_jg1377",5347.18082158309,-2.29131567400008,0.599712101506211,-3.82069274280994,0.00013307735826762,0.00121223408707647
"file_1_file_1_jg3058",4519.62425959031,1.48647557799973,0.388992746846099,3.82134523086067,0.0001327256985683,0.00121223408707647
"file_1_file_1_jg763",221.28034673144,-1.51257006075266,0.396576835616361,-3.81406558555498,0.000136699164511757,0.00124001585214012
"file_1_file_1_jg2807",3076.74098783708,2.00509390428576,0.527777653799258,3.799126184771,0.000145207151147615,0.00130840301579158
"file_1_file_1_jg3260",218.891293628052,2.77870538670646,0.731682345137866,3.79769363737058,0.000146048676116956,0.00130840301579158
"file_1_file_1_jg1214",16.0675423183249,3.04162469315954,0.800759450171901,3.79842497332574,0.000145618493452644,0.00130840301579158
"file_1_file_1_jg174",1312.44980504322,1.43672961694583,0.378651968996963,3.79432760049204,0.000148044102990819,0.00132082146207447
"file_1_file_1_jg1920",1478.12348212714,-1.57305016853284,0.414884391777707,-3.79153855798862,0.000149716898093381,0.00133027145519037
"file_1_file_1_jg1749",586.264540779076,-1.7653427736766,0.465886680492989,-3.78921065484972,0.000151126722324813,0.00133731728163344
"file_1_file_1_jg1412",1408.8363774344,1.22931343740185,0.324669016623648,3.78635895160535,0.000152870803790826,0.00134725163666061
"file_1_file_1_jg596",34.3776383842804,-4.56172492409341,1.20595562441021,-3.78266399837422,0.000155158798702987,0.00136187965825132
"file_1_file_1_jg1024",56.8268949589903,2.04656589680006,0.541719001048832,3.77791049019449,0.000158149696246766,0.00138253444138302
"file_1_file_1_jg1295",22.2011268783249,-4.50368087178168,1.19271253886181,-3.77599859567125,0.000159367888237199,0.00138758868151907
"file_1_file_1_jg1929",24.6796363976556,3.01413381856518,0.799486949087302,3.77008508019565,0.000163191904875021,0.00141520019907618
"file_1_file_1_jg1587",1694.63715093303,-2.22729358745164,0.591380077664507,-3.76626415324595,0.000165708470273161,0.00143129865957057
"file_1_file_1_jg114",4770.8597008947,-1.25363761582318,0.333805651917444,-3.75559134071589,0.000172932675147505,0.00148776999888806
"file_1_file_1_jg2141",918.778019793004,1.7342886960113,0.462745640855125,3.747822870479,0.000178376146456759,0.00152853551588242
"file_1_file_1_jg1515",65.4041945278608,1.93322158799019,0.51625206344077,3.74472418590535,0.000180592058679667,0.00154143142999023
"file_1_file_1_jg2303",126.627765572827,1.91127518143507,0.510964387973114,3.74052522332661,0.000183636115578117,0.00156126705322885
"file_1_file_1_jg1925",830.071188901329,1.66595294639576,0.446027079137565,3.73509372932477,0.00018764528568724,0.00158912101316382
"file_1_file_1_jg463",804.08551236241,1.6791797252891,0.452274931122355,3.71274110002535,0.000205026592137113,0.00172956284728895
"file_1_file_1_jg1668",2498.018625607,-1.10002973757471,0.296476341564056,-3.71034576240222,0.000206976366882252,0.00173130788772196
"file_1_file_1_jg978",6.64197637984422,6.24453943347741,1.68253132290335,3.71139565039533,0.000206119637087146,0.00173130788772196
"file_1_file_1_jg1544",768.882233648725,-1.59482851291633,0.429925234566479,-3.70954850911344,0.000207629174726804,0.00173130788772196
"file_1_file_1_jg2080",371.404544033974,-1.37882518594663,0.371862051406787,-3.70789431384681,0.000208989838669007,0.00173597689744983
"file_1_file_1_jg1322",250.009962761735,-2.8797679871694,0.777640096965319,-3.7032143769431,0.000212884838628028,0.00176158141276933
"file_1_file_1_jg2652",64.7059585252914,-1.95501023898227,0.528877386205708,-3.69652832579586,0.000218567882549093,0.00180173068200165
"file_1_file_1_jg2408",361.023218914183,1.61919560677024,0.438520028644906,3.69240969853486,0.000222139227081032,0.00181735035589312
"file_1_file_1_jg1575",1819.94625640861,-1.80034720272745,0.487524304004174,-3.69283579903749,0.000221767221863568,0.00181735035589312
"file_1_file_1_jg1542",230.376206459043,-2.38568402662801,0.646406016853024,-3.69068969723167,0.000223646830040466,0.00182280574258546
"file_1_file_1_jg2832",13.5161470915704,5.39205076663389,1.46143767529029,3.68955232084246,0.000224649024718096,0.00182411642542634
"file_1_file_1_jg3218",147.609310398881,-2.08456781728006,0.565391683639572,-3.68694460424525,0.000226962738908799,0.00183602693266521
"file_1_file_1_jg507",521.083760418782,-1.64509209903276,0.447497489471637,-3.67620408546901,0.00023673016352581,0.00190792191272846
"file_1_file_1_jg185",27.6809331261442,-3.24165156323594,0.884369133796459,-3.66549604611372,0.000246859625700862,0.00198219136488692
"file_1_file_1_jg1568",453.320039710805,-1.56076997337932,0.426032873108848,-3.66349657947769,0.000248795540242992,0.00199036432194394
"file_1_file_1_jg1742",373.255231827877,-2.22438544247401,0.611219483979422,-3.63925807468025,0.000273424674852507,0.00217935549661851
"file_1_file_1_jg617",602.030601176763,-1.70360678311576,0.469849007550296,-3.62586012897641,0.000288001219615485,0.00228713056456546
"file_1_file_1_jg1334",83.2686524155598,-2.05519169525855,0.567331405452532,-3.6225593639034,0.000291702488023588,0.00229134418128673
"file_1_file_1_jg2380",535.281014076468,-1.97500343974242,0.545002887962284,-3.62384031968487,0.000290260846066098,0.00229134418128673
"file_1_file_1_jg976",365.185844470863,1.61778162126416,0.446537326840694,3.62294823751951,0.000291264125674695,0.00229134418128673
"file_1_file_1_jg1572",282.648490477641,-2.16279585073612,0.597315586228687,-3.62085956000499,0.000293625876692672,0.00229812599519752
"file_1_file_1_jg722",18.5023081691723,-3.10993928614866,0.860251100868811,-3.61515292803203,0.000300170374994717,0.00233250671322059
"file_1_file_1_jg1806",4076.81009649272,1.12861287459254,0.312142177031976,3.61570129779969,0.000299535608446255,0.00233250671322059
"file_1_file_1_jg664",6086.37460355756,1.22810337523313,0.340444116105006,3.60735673532492,0.000309332234776313,0.00239511530355374
"file_1_file_1_jg2495",192.817622967316,-3.0540682593749,0.851322051710644,-3.5874417363418,0.0003339383200773,0.00256729885789924
"file_1_file_1_jg1580",3149.30305466804,-2.53561670354456,0.706713396449918,-3.58789958741677,0.000333352614281605,0.00256729885789924
"file_1_file_1_jg2711",91.0286935438043,-1.73234930388003,0.484315296574589,-3.57690396345602,0.000347687837495154,0.00266355912257772
"file_1_file_1_jg3247",315.66245716101,3.2774853773858,0.916828089109963,3.57480907960347,0.000350483556336493,0.00267208744812286
"file_1_file_1_jg364",171.076872268435,1.5972269057555,0.446873569208528,3.57422549868948,0.000351266108263383,0.00267208744812286
"file_1_file_1_jg2224",3603.3273676217,1.07205294195395,0.300483428457999,3.56776061646872,0.000360045204579734,0.00272929371863239
"file_1_file_1_jg2577",146.112337772094,-1.9292584238452,0.541455216646165,-3.56309878367273,0.000366502681899281,0.00276252631831258
"file_1_file_1_jg3219",3690.58306489192,-1.87042178437617,0.524992520406737,-3.56275891878814,0.000366977665901302,0.00276252631831258
"file_1_file_1_jg1737",647.50313278223,-2.30050834290386,0.645875759774978,-3.56184344757784,0.000368259963044199,0.00276258685079524
"file_1_file_1_jg2731",15964.0026925819,2.84750371352794,0.800424695153597,3.55749108038392,0.00037441381058648,0.0027990660046603
"file_1_file_1_jg3268",634.447710046258,1.08665699700667,0.305736398930503,3.55422841640024,0.000379089814359246,0.00282428425268332
"file_1_file_1_jg602",92.7306131811945,-1.80015294479093,0.506959529828654,-3.55088096558587,0.000383944022763425,0.0028506528813394
"file_1_file_1_jg2944",43.8905113260938,-3.06580811256736,0.863859117591941,-3.5489677079678,0.00038674450504544,0.00286164534791302
"file_1_file_1_jg2325",1448.332761822,-1.98450568722262,0.560901436874399,-3.53806490188578,0.000403070970807824,0.00296223004986903
"file_1_file_1_jg739",204.311760083758,-1.51806003030767,0.42902074973019,-3.53843032362042,0.000402513495601272,0.00296223004986903
"file_1_file_1_jg172",875.320877495621,-1.46208229444339,0.414220128480452,-3.52972295143401,0.000415995036751892,0.00304688256648007
"file_1_file_1_jg495",7.91712353443432,5.50868657526562,1.56133965447692,3.52817950884052,0.000418428297045471,0.00305438568348344
"file_1_file_1_jg111",3462.24348569933,-2.88342517498228,0.823098533053585,-3.50313487291146,0.000459816575588668,0.00334524273783971
"file_1_file_1_jg3266",461.595067237391,1.03188328236422,0.295143908456372,3.49620389511359,0.000471927942678138,0.00342187217299734
"file_1_file_1_jg2748",200.070100755187,-1.89034113213262,0.541721958969642,-3.48950434966316,0.000483917182821274,0.00349710817452174
"file_1_file_1_jg1272",844.359705554793,-1.2912972121939,0.371079074483781,-3.47984378798578,0.000501706219746694,0.00361361822063399
"file_1_file_1_jg2086",332.024234319541,-1.64491929621325,0.473310197672473,-3.47535148049255,0.000510184410647334,0.00365863339434272
"file_1_file_1_jg844",879.668995055,1.18738829442918,0.341719134339919,3.47474921684674,0.000511331143213027,0.00365863339434272
"file_1_file_1_jg695",32.3993325295631,3.71449353478331,1.06950348212826,3.4731009266016,0.000514481847505965,0.00366906791247675
"file_1_file_1_jg581",64.1475298414345,2.51871501646724,0.727217162374536,3.46349776488091,0.000533201024755591,0.00379009777596761
"file_1_file_1_jg3043",3031.54190089169,1.00034843284042,0.289161625872855,3.45947851766568,0.00054122244799437,0.00383454335703201
"file_1_file_1_jg3304",936.539445262138,-1.58486673127329,0.458332997660191,-3.45789358253519,0.000544416383817133,0.00384460820884542
"file_1_file_1_jg980",865.170019663606,1.53972209880426,0.446462535083335,3.44871512794877,0.000563260592506169,0.00396476936543303
"file_1_file_1_jg1852",3110.79707474748,-2.34965335006974,0.685930545411521,-3.425497473159,0.000613674642356821,0.00430565250689187
"file_1_file_1_jg1457",879.138213470256,-1.40112364417342,0.409457615049893,-3.42190154163501,0.000621848276443754,0.00434892601074213
"file_1_file_1_jg3261",490.744759478516,2.28438598500883,0.667949273241454,3.41999920730965,0.00062621318191181,0.00436537034850419
"file_1_file_1_jg1540",3342.64921366963,1.11772433842941,0.329236831502204,3.39489459101397,0.000686550277551173,0.00474512962665089
"file_1_file_1_jg1686",1015.54796660458,-1.75618196660065,0.517343741095883,-3.39461334330739,0.000687255859210508,0.00474512962665089
"file_1_file_1_jg126",183.356191319555,-1.87574467374227,0.552325559492381,-3.39608522818713,0.0006835707126348,0.00474512962665089
"file_1_file_1_jg2902",416.43439950891,1.16281468628775,0.342855194022418,3.39156211298848,0.000694954091514514,0.00476791288102363
"file_1_file_1_jg3270",500.816598960719,1.55172732107969,0.457483224338607,3.39187808104451,0.000694153202417573,0.00476791288102363
"file_1_file_1_jg2746",647.372934221833,1.43923920337155,0.424567616512076,3.38989397070658,0.000699196611452662,0.00478188723542388
"file_1_file_1_jg1326",1322.30608984539,1.08299178820675,0.319580933676599,3.38878723379251,0.000702024599641089,0.00478612997491157
"file_1_file_1_jg2780",31.1640639308632,-3.42618058673288,1.02152661100004,-3.35398074787183,0.000796579049066096,0.00541374099804168
"file_1_file_1_jg2094",3842.23454949837,1.26265385701877,0.377304891384392,3.34650805184607,0.000818363028106483,0.00553028953175911
"file_1_file_1_jg2769",634.99463652545,-1.55073287032584,0.463410248062614,-3.34634997134614,0.00081882976923186,0.00553028953175911
"file_1_file_1_jg2745",804.07354306698,1.44612136863285,0.433226454325968,3.33802646212541,0.000843757134173094,0.0056809486549294
"file_1_file_1_jg1820",195.362433101973,-2.08959087393589,0.62784907915695,-3.32817382919746,0.000874173026565338,0.00586751430833948
"file_1_file_1_jg2791",301.312868571616,-1.39390297536283,0.418951833630612,-3.32711988221498,0.00087748614457221,0.00587157395503874
"file_1_file_1_jg3283",1751.43076343987,-1.17097856655474,0.352059661441747,-3.3260799086137,0.000880766744391212,0.00587539169796968
"file_1_file_1_jg2878",922.046716739827,-1.73456078936707,0.522203349751339,-3.32161942314814,0.000894966738706261,0.00595180334207109
"file_1_file_1_jg1709",567.167625033644,-1.48467523175303,0.447650877702166,-3.31659180335803,0.000911226446109837,0.00604140347145604
"file_1_file_1_jg2262",434.737257926095,-2.51449330978112,0.758519679877761,-3.31500075276405,0.000916428778443248,0.00605737070629562
"file_1_file_1_jg1499",1574.50956302918,1.0095030255441,0.305058710508476,3.3092089842688,0.000935599730425429,0.00616528940900405
"file_1_file_1_jg1468",10.2251883228926,-4.92830428970936,1.49129983316185,-3.30470384299606,0.000950768083423321,0.00624625819655078
"file_1_file_1_jg1304",1348.03029940883,1.16723663571823,0.353703271575542,3.30004478194071,0.000966694016206632,0.00633169977986701
"file_1_file_1_jg1325",11.2828948071418,3.42760214794563,1.03906731035929,3.29872965280798,0.000971233991156034,0.00634227497839242
"file_1_file_1_jg2218",754.848206203309,-1.40460321805501,0.429078871176796,-3.27353154025676,0.00106212536341392,0.0069149783419861
"file_1_file_1_jg120",1648.20751355749,0.931644687598955,0.284848526690102,3.27066703986335,0.00107294155589536,0.00696448291371601
"file_1_file_1_jg542",339.767626283169,-2.2277546039961,0.681907647011905,-3.26694474502236,0.00108714896941522,0.00703563870355881
"file_1_file_1_jg478",960.43110733068,1.05612443373093,0.324482042842943,3.25480086502696,0.00113471898950676,0.00732163919419841
